"Stn Name","CIMIS Region","Date","Hour","Jul","ETo (in)","qc","Precip (in)","Solar","Vap Pres (mBars)","T_out","RTP","Air Temp (F)","qc","Rel Hum (%)","qc","Dew Point (F)","qc","Wind Speed (mph)","qc","Wind Dir (0-360)","qc","Soil Temp (F)","qc"
"Pomona","Los Angeles Basin","12/7/2019",1900,341,0," ",0,0,16.1,15.4444444444444,0.049803628,59.8," ",92," ",57.4," ",1.9," ",225," ",56.4," "
"Pomona","Los Angeles Basin","12/7/2019",2000,341,0," ",0.01,0,15.7,15.1666666666667,0.045063986,59.3," ",91," ",56.8," ",2.3," ",240," ",56.4," "
"Pomona","Los Angeles Basin","12/7/2019",2100,341,0," ",0.02,0,16,14.8333333333333,0.044356336,58.7," ",95," ",57.2," ",1.2," ",342," ",56.5," "
"Pomona","Los Angeles Basin","12/7/2019",2200,341,0," ",0,0,16.3,14.8333333333333,0.03947806,58.7," ",97," ",57.7," ",1.5," ",150," ",56.5," "
"Pomona","Los Angeles Basin","12/7/2019",2300,341,0," ",0,0,16.3,14.7777777777778,0.037629096,58.6," ",97," ",57.8," ",2.4," ",228," ",56.6," "
"Pomona","Los Angeles Basin","12/7/2019",2400,341,0," ",0,0,16.1,14.4444444444444,0.034486598,58," ",98," ",57.4," ",3.2," ",211," ",56.6," "
"Pomona","Los Angeles Basin","12/8/2019",100,342,0," ",0,0,16.1,14.2777777777778,0.035631408,57.7," ",99," ",57.3," ",2.3," ",202," ",56.6," "
"Pomona","Los Angeles Basin","12/8/2019",200,342,0," ",0.02,0,16,14.2222222222222,0.032700262,57.6," ",99," ",57.3," ",1.4," ",226," ",56.7," "
"Pomona","Los Angeles Basin","12/8/2019",300,342,0," ",0.03,0,16.8,14.7777777777778,0.031069456,58.6," ",100," ",58.5," ",1," ",107," ",56.8," "
"Pomona","Los Angeles Basin","12/8/2019",400,342,0," ",0.05,0,16,14.0555555555556,0.030525102,57.3," ",100," ",57.3," ",1.2," ",275," ",57.2," "
"Pomona","Los Angeles Basin","12/8/2019",500,342,0,"R",0,0,15.5,13.5,0.030452348,56.3," ",100," ",56.3," ",1,"I",19," ",57.1," "
"Pomona","Los Angeles Basin","12/8/2019",600,342,0," ",0,0,15.3,13.3333333333333,0.033149442,56," ",100," ",56," ",1.6," ",191," ",57.1," "
"Pomona","Los Angeles Basin","12/8/2019",700,342,0," ",0,2,15.1,13.1666666666667,0.0349991,55.7," ",100," ",55.6," ",1.4," ",188," ",57.2," "
"Pomona","Los Angeles Basin","12/8/2019",800,342,0," ",0,103,14.6,12.6111111111111,0.035279586,54.7," ",100," ",54.7," ",1.3," ",159," ",57.2," "
"Pomona","Los Angeles Basin","12/8/2019",900,342,0," ",0,313,16,14.0555555555556,0.033609382,57.3," ",100," ",57.3," ",1.3," ",204," ",57.2," "
"Pomona","Los Angeles Basin","12/8/2019",1000,342,0," ",0,454,16.9,15,0.030764456,59," ",99," ",58.8," ",3.5," ",202," ",57.2," "
"Pomona","Los Angeles Basin","12/8/2019",1100,342,0," ",0,514,16.1,15.7222222222222,0.026385334,60.3," ",90," ",57.4," ",3.6," ",247," ",57.3," "
"Pomona","Los Angeles Basin","12/8/2019",1200,342,0," ",0,383,15.6,16.2222222222222,0.024247026,61.2," ",85," ",56.5," ",3.7," ",300," ",57.3," "
"Pomona","Los Angeles Basin","12/8/2019",1300,342,0," ",0,237,14.9,16.3888888888889,0.023699048,61.5," ",80," ",55.3," ",4.5," ",234," ",57.3," "
"Pomona","Los Angeles Basin","12/8/2019",1400,342,0," ",0.13,113,15.1,15.2777777777778,0.024250218,59.5," ",87," ",55.6," ",5.5," ",217," ",57.3," "
"Pomona","Los Angeles Basin","12/8/2019",1500,342,0," ",0,289,16,15.0555555555556,0.027502944,59.1," ",93," ",57.2," ",5.7," ",216," ",57.4," "
"Pomona","Los Angeles Basin","12/8/2019",1600,342,0," ",0,215,15.5,15.0555555555556,0.034383936,59.1," ",91," ",56.4," ",6.2," ",224," ",57.5," "
"Pomona","Los Angeles Basin","12/8/2019",1700,342,0," ",0,47,14.9,14.3333333333333,0.038624984,57.8," ",91," ",55.2," ",4.7," ",221," ",57.5," "
"Pomona","Los Angeles Basin","12/8/2019",1800,342,0," ",0,0,14.5,13.6111111111111,0.04837931,56.5," ",93," ",54.5," ",3.7," ",235," ",57.5," "
"Pomona","Los Angeles Basin","12/8/2019",1900,342,0," ",0,0,14.1,13.0555555555556,0.047144488,55.5," ",94," ",53.7," ",1.7," ",255," ",57.6," "
"Pomona","Los Angeles Basin","12/8/2019",2000,342,0," ",0,0,14.4,13,0.043179258,55.4," ",96," ",54.2," ",1.9," ",213," ",57.6," "
"Pomona","Los Angeles Basin","12/8/2019",2100,342,0," ",0,0,14.5,13.1111111111111,0.040660464,55.6," ",96," ",54.4," ",2," ",241," ",57.6," "
"Pomona","Los Angeles Basin","12/8/2019",2200,342,0," ",0,0,13.8,12.2222222222222,0.037585326,54," ",97," ",53.1," ",1.5," ",288," ",57.6," "
"Pomona","Los Angeles Basin","12/8/2019",2300,342,0," ",0,0,13.9,12.1666666666667,0.036487576,53.9," ",98," ",53.3," ",1.5," ",191," ",57.6," "
"Pomona","Los Angeles Basin","12/8/2019",2400,342,0," ",0,0,13.7,11.8888888888889,0.031692356,53.4," ",98," ",53," ",1.7," ",103," ",57.6," "
"Pomona","Los Angeles Basin","12/9/2019",100,343,0," ",0,0,13.6,11.7222222222222,0.031171874,53.1," ",99," ",52.8," ",1.2," ",32," ",57.6," "
"Pomona","Los Angeles Basin","12/9/2019",200,343,0," ",0,0,12.5,10.5,0.030380594,50.9," ",99," ",50.5," ",1.6," ",15," ",57.5," "
"Pomona","Los Angeles Basin","12/9/2019",300,343,0," ",0,0,11.8,9.61111111111111,0.030299996,49.3," ",99," ",48.9," ",1.9," ",16," ",57.5," "
"Pomona","Los Angeles Basin","12/9/2019",400,343,0," ",0,0,11.5,9.22222222222222,0.030482274,48.6," ",99," ",48.3," ",1.9," ",332," ",57.5," "
"Pomona","Los Angeles Basin","12/9/2019",500,343,0," ",0,0,11.8,9.72222222222222,0.033891554,49.5," ",98," ",48.9," ",2.3," ",23," ",57.4," "
"Pomona","Los Angeles Basin","12/9/2019",600,343,0," ",0,0,12.7,10.7777777777778,0.03740013,51.4," ",98," ",50.8," ",2.8," ",49," ",57.4," "
"Pomona","Los Angeles Basin","12/9/2019",700,343,0," ",0,2,13,10.9444444444444,0.044289232,51.7," ",99," ",51.5," ",2.3," ",54," ",57.3," "
"Pomona","Los Angeles Basin","12/9/2019",800,343,0," ",0,75,13.1,11.1111111111111,0.041581166,52," ",99," ",51.7," ",2.1," ",48," ",57.2," "
"Pomona","Los Angeles Basin","12/9/2019",900,343,0," ",0,407,13.4,11.5,0.035281546,52.7," ",99," ",52.4," ",2.6," ",39," ",57.2," "
"Pomona","Los Angeles Basin","12/9/2019",1000,343,0.01," ",0,872,14.4,13.7222222222222,0.031295208,56.7," ",92," ",54.3," ",2.3," ",197," ",57.1," "
"Pomona","Los Angeles Basin","12/9/2019",1100,343,0.01," ",0,1089,13.6,15.1666666666667,0.027174024,59.3," ",79," ",52.8," ",3.2," ",229," ",57.1," "
"Pomona","Los Angeles Basin","12/9/2019",1200,343,0.01," ",0,1184,13.4,16.3333333333333,0.025874186,61.4," ",72," ",52.3," ",4," ",225," ",57," "
"Pomona","Los Angeles Basin","12/9/2019",1300,343,0.01," ",0,1158,13.2,17.2222222222222,0.02557713,63," ",67," ",51.9," ",3.9," ",244," ",57," "
"Pomona","Los Angeles Basin","12/9/2019",1400,343,0.01," ",0,1014,12.2,18.1666666666667,0.02647006,64.7," ",58," ",49.7," ",4.3," ",239," ",57," "
"Pomona","Los Angeles Basin","12/9/2019",1500,343,0.01," ",0,732,12.1,18.7222222222222,0.028256476,65.7," ",56," ",49.5," ",3.7," ",225," ",57.1," "
"Pomona","Los Angeles Basin","12/9/2019",1600,343,0," ",0,368,12,18.2777777777778,0.036320628,64.9," ",57," ",49.4," ",3.5," ",230," ",57.1," "
"Pomona","Los Angeles Basin","12/9/2019",1700,343,0," ",0,67,12.1,16.5,0.047427088,61.7," ",64," ",49.6," ",2," ",254," ",57.2," "
"Pomona","Los Angeles Basin","12/9/2019",1800,343,0,"R",0,0,12.2,13.4444444444444,0.066351662,56.2," ",79," ",49.8," ",1,"I",280," ",57.3," "
"Pomona","Los Angeles Basin","12/9/2019",1900,343,0," ",0,0,12.1,11.7777777777778,0.051868956,53.2," ",88," ",49.7," ",1.1," ",52," ",57.3," "
"Pomona","Los Angeles Basin","12/9/2019",2000,343,0,"R",0,0,11.9,10.9444444444444,0.05319332,51.7," ",91," ",49.1," ",1,"I",341," ",57.4," "
"Pomona","Los Angeles Basin","12/9/2019",2100,343,0," ",0,0,11.5,9.94444444444445,0.047918632,49.9," ",94," ",48.3," ",1," ",5," ",57.4," "
"Pomona","Los Angeles Basin","12/9/2019",2200,343,0,"R",0,0,11.4,9.5,0.043227318,49.1," ",96," ",48," ",1,"I",185," ",57.4," "
"Pomona","Los Angeles Basin","12/9/2019",2300,343,0," ",0,0,11,8.77777777777778,0.041006872,47.8," ",97," ",47," ",1," ",134," ",57.4," "
"Pomona","Los Angeles Basin","12/9/2019",2400,343,0," ",0,0,10.7,8.5,0.038035806,47.3," ",96," ",46.3," ",1.8," ",14," ",57.3," "
"Pomona","Los Angeles Basin","12/10/2019",100,344,0," ",0,0,10.6,8.55555555555556,0.03755969,47.4," ",95," ",46.1," ",2.8," ",359," ",57.2," "
"Pomona","Los Angeles Basin","12/10/2019",200,344,0," ",0,0,10.1,7.94444444444444,0.03569249,46.3," ",95," ",44.9," ",1.7," ",28," ",57.1," "
"Pomona","Los Angeles Basin","12/10/2019",300,344,0," ",0,0,9.8,7.11111111111111,0.035357866,44.8," ",97," ",43.9," ",1.4," ",54," ",57," "
"Pomona","Los Angeles Basin","12/10/2019",400,344,0," ",0,0,9.6,6.77777777777778,0.035297042,44.2," ",97," ",43.4," ",2," ",13," ",56.9," "
"Pomona","Los Angeles Basin","12/10/2019",500,344,0," ",0,0,9.3,6.83333333333333,0.036703816,44.3," ",94," ",42.7," ",2.2," ",21," ",56.8," "
"Pomona","Los Angeles Basin","12/10/2019",600,344,0," ",0,0,9.1,6.27777777777778,0.03874685,43.3," ",96," ",42.2," ",2.4," ",26," ",56.7," "
"Pomona","Los Angeles Basin","12/10/2019",700,344,0," ",0,10,9.5,7.11111111111111,0.044971362,44.8," ",94," ",43.2," ",1.9," ",60," ",56.6," "
"Pomona","Los Angeles Basin","12/10/2019",800,344,0," ",0,195,10.1,8.38888888888889,0.042142988,47.1," ",92," ",44.8," ",3.2," ",24," ",56.4," "
"Pomona","Los Angeles Basin","12/10/2019",900,344,0," ",0,488,10.5,10.6666666666667,0.034875146,51.2," ",82," ",45.8," ",4.1," ",58," ",56.3," "
"Pomona","Los Angeles Basin","12/10/2019",1000,344,0," ",0,429,10.8,12.2777777777778,0.031483528,54.1," ",76," ",46.6," ",3.2," ",64," ",56.2," "
"Pomona","Los Angeles Basin","12/10/2019",1100,344,0.01," ",0,716,10.9,14.5555555555556,0.03002919,58.2," ",66," ",46.9," ",1.5," ",102," ",56.1," "
"Pomona","Los Angeles Basin","12/10/2019",1200,344,0.01," ",0,847,10.3,16.7222222222222,0.027838462,62.1," ",54," ",45.3," ",3.2," ",49," ",56," "
"Pomona","Los Angeles Basin","12/10/2019",1300,344,0.01," ",0,1046,9.2,18.2777777777778,0.027104426,64.9," ",44," ",42.3," ",2.6," ",102," ",56," "
"Pomona","Los Angeles Basin","12/10/2019",1400,344,0.01," ",0,1014,8.5,19.5,0.029815302,67.1," ",38," ",40.4," ",2.6," ",70," ",55.9," "
"Pomona","Los Angeles Basin","12/10/2019",1500,344,0.01," ",0,585,8.3,19.4444444444444,0.032470974,67," ",37," ",39.7," ",1.9," ",127," ",55.9," "
"Pomona","Los Angeles Basin","12/10/2019",1600,344,0," ",0,288,8,18.9444444444444,0.040879476,66.1," ",37," ",38.8," ",2.4," ",221," ",56," "
"Pomona","Los Angeles Basin","12/10/2019",1700,344,0," ",0,34,10.3,15.0555555555556,0.048192798,59.1," ",60," ",45.2," ",1.7," ",237," ",56," "
"Pomona","Los Angeles Basin","12/10/2019",1800,344,0,"R",0,0,11,13.0555555555556,0.063044346,55.5," ",73," ",46.9," ",1,"I",27," ",56.1," "
"Pomona","Los Angeles Basin","12/10/2019",1900,344,0," ",0,0,11.6,12.4444444444444,0.056886532,54.4," ",81," ",48.5," ",1.3," ",193," ",56.1," "
"Pomona","Los Angeles Basin","12/10/2019",2000,344,0," ",0,0,11.6,10.8888888888889,0.05562815,51.6," ",89," ",48.4," ",1.3," ",37," ",56.2," "
"Pomona","Los Angeles Basin","12/10/2019",2100,344,0," ",0,0,11,9.38888888888889,0.048602226,48.9," ",94," ",47.2," ",1.5," ",40," ",56.2," "
"Pomona","Los Angeles Basin","12/10/2019",2200,344,0," ",0,0,10.3,8.27777777777778,0.042858998,46.9," ",94," ",45.3," ",1.4," ",2," ",56.2," "
"Pomona","Los Angeles Basin","12/10/2019",2300,344,0," ",0,0,9.8,8.11111111111111,0.040008712,46.6," ",91," ",44," ",1.9," ",2," ",56.1," "
"Pomona","Los Angeles Basin","12/10/2019",2400,344,0," ",0,0,9.1,8.55555555555556,0.037521956,47.4," ",82," ",42.2," ",2.9," ",353," ",56.1," "
"Pomona","Los Angeles Basin","12/11/2019",100,345,0," ",0,0,8.6,7.61111111111111,0.037098912,45.7," ",82," ",40.7," ",2.7," ",10," ",56," "
"Pomona","Los Angeles Basin","12/11/2019",200,345,0," ",0,0,8.5,7.22222222222222,0.035362416,45," ",83," ",40.2," ",3.2," ",24," ",55.9," "
"Pomona","Los Angeles Basin","12/11/2019",300,345,0," ",0,0,9.6,8.5,0.034421672,47.3," ",87," ",43.6," ",2.6," ",24," ",55.7," "
"Pomona","Los Angeles Basin","12/11/2019",400,345,0," ",0.02,0,8.6,6.27777777777778,0.034143008,43.3," ",91," ",40.8," ",1.4," ",29," ",55.1," "
"Pomona","Los Angeles Basin","12/11/2019",500,345,0," ",0,0,8.4,5.66666666666667,0.035632636,42.2," ",92," ",40," ",1.8," ",18," ",55.1," "
"Pomona","Los Angeles Basin","12/11/2019",600,345,0," ",0,0,8.1,5.5,0.038141112,41.9," ",90," ",39.2," ",1.3," ",27," ",55.1," "
"Pomona","Los Angeles Basin","12/11/2019",700,345,0," ",0,5,8.7,7.33333333333334,0.047134872,45.2," ",85," ",41," ",2.8," ",21," ",55.1," "
"Pomona","Los Angeles Basin","12/11/2019",800,345,0," ",0,178,8.8,8.72222222222222,0.04284807,47.7," ",78," ",41.1," ",3.5," ",18," ",55.1," "
"Pomona","Los Angeles Basin","12/11/2019",900,345,0," ",0,431,8.9,10.6666666666667,0.033633926,51.2," ",69," ",41.5," ",4.2," ",37," ",55," "
"Pomona","Los Angeles Basin","12/11/2019",1000,345,0.01," ",0,855,9.1,13.2222222222222,0.027308052,55.8," ",60," ",42.2," ",3.7," ",55," ",55," "
"Pomona","Los Angeles Basin","12/11/2019",1100,345,0.01," ",0,946,8.8,15.2777777777778,0.023806532,59.5," ",50," ",41.1," ",4.3," ",69," ",54.9," "
"Pomona","Los Angeles Basin","12/11/2019",1200,345,0.01," ",0,996,8.6,16.5555555555556,0.023499036,61.8," ",45," ",40.5," ",3.4," ",52," ",54.8," "
"Pomona","Los Angeles Basin","12/11/2019",1300,345,0.01," ",0,849,9.3,18.1666666666667,0.022875292,64.7," ",45," ",42.7," ",2.8," ",270," ",54.8," "
"Pomona","Los Angeles Basin","12/11/2019",1400,345,0.01," ",0,744,9.3,18.3333333333333,0.024187428,65," ",44," ",42.6," ",4.3," ",273," ",54.8," "
"Pomona","Los Angeles Basin","12/11/2019",1500,345,0.01," ",0,623,9,18.0555555555556,0.026091008,64.5," ",43," ",41.8," ",4.1," ",286," ",54.8," "
"Pomona","Los Angeles Basin","12/11/2019",1600,345,0," ",0,426,9.2,17.8888888888889,0.034498712,64.2," ",45," ",42.5," ",3.7," ",275," ",54.9," "
"Pomona","Los Angeles Basin","12/11/2019",1700,345,0," ",0,70,9.7,16.0555555555556,0.046557748,60.9," ",53," ",43.7," ",1.3," ",298," ",55," "
"Pomona","Los Angeles Basin","12/11/2019",1800,345,0,"R",0,0,10.4,12.3333333333333,0.069910432,54.2," ",72," ",45.6," ",1,"I",85," ",55," "
"Pomona","Los Angeles Basin","12/11/2019",1900,345,0,"R",0,0,10.4,11.3333333333333,0.052702986,52.4," ",78," ",45.6," ",1,"I",36," ",55.1," "
"Pomona","Los Angeles Basin","12/11/2019",2000,345,0,"R",0,0,10.6,10.4444444444444,0.051036516,50.8," ",84," ",46.2," ",1,"I",40," ",55.1," "
"Pomona","Los Angeles Basin","12/11/2019",2100,345,0,"R",0,0,10.7,9.72222222222222,0.04591746,49.5," ",89," ",46.3," ",1,"I",30," ",55.2," "
"Pomona","Los Angeles Basin","12/11/2019",2200,345,0," ",0,0,10.9,9.55555555555556,0.043673688,49.2," ",91," ",46.8," ",1.4," ",47," ",55.2," "
"Pomona","Los Angeles Basin","12/11/2019",2300,345,0," ",0.01,0,10.9,9.38888888888889,0.039672026,48.9," ",93," ",46.8," ",1.3," ",27," ",55.2," "
"Pomona","Los Angeles Basin","12/11/2019",2400,345,0," ",0,0,10.5,10.2777777777778,0.037019904,50.5," ",84," ",45.9," ",2.9," ",2," ",55.1," "
"Pomona","Los Angeles Basin","12/12/2019",100,346,0," ",0,0,10,9.16666666666667,0.035175932,48.5," ",86," ",44.5," ",1.8," ",359," ",55.1," "
"Pomona","Los Angeles Basin","12/12/2019",200,346,0," ",0,0,10.2,10.3888888888889,0.031997,50.7," ",81," ",44.9," ",2.7," ",9," ",55.1," "
"Pomona","Los Angeles Basin","12/12/2019",300,346,0," ",0,0,9.9,10.7222222222222,0.0312814,51.3," ",77," ",44.3," ",2.3," ",21," ",55," "
"Pomona","Los Angeles Basin","12/12/2019",400,346,0," ",0,0,9.8,8.83333333333333,0.030473202,47.9," ",86," ",43.9," ",1.4," ",34," ",55," "
"Pomona","Los Angeles Basin","12/12/2019",500,346,0," ",0,0,9.9,8.83333333333333,0.032053,47.9," ",87," ",44.3," ",2.8," ",8," ",54.9," "
"Pomona","Los Angeles Basin","12/12/2019",600,346,0," ",0,0,9.7,9.05555555555555,0.037009838,48.3," ",84," ",43.6," ",2.2," ",14," ",54.9," "
"Pomona","Los Angeles Basin","12/12/2019",700,346,0," ",0,3,9.7,9.66666666666667,0.048013432,49.4," ",81," ",43.7," ",3.6," ",26," ",54.8," "
"Pomona","Los Angeles Basin","12/12/2019",800,346,0," ",0,139,10,9.66666666666667,0.045900972,49.4," ",83," ",44.6," ",3.2," ",13," ",54.8," "
"Pomona","Los Angeles Basin","12/12/2019",900,346,0," ",0,478,10.6,12.2222222222222,0.034704796,54," ",74," ",46," ",3.8," ",27," ",54.7," "
"Pomona","Los Angeles Basin","12/12/2019",1000,346,0.01," ",0,691,10.4,14.6111111111111,0.030916902,58.3," ",63," ",45.6," ",4.2," ",68," ",54.7," "
"Pomona","Los Angeles Basin","12/12/2019",1100,346,0.01," ",0,1016,10,16.8333333333333,0.028624846,62.3," ",52," ",44.4," ",4.2," ",71," ",54.6," "
"Pomona","Los Angeles Basin","12/12/2019",1200,346,0.01," ",0,1017,9.4,19.0555555555556,0.025571286,66.3," ",43," ",43," ",3.6," ",65," ",54.6," "
"Pomona","Los Angeles Basin","12/12/2019",1300,346,0.01," ",0,1054,9.7,20.0555555555556,0.025266556,68.1," ",41," ",43.9," ",3," ",44," ",54.6," "
"Pomona","Los Angeles Basin","12/12/2019",1400,346,0.01," ",0,1052,9.7,21.8333333333333,0.026052678,71.3," ",37," ",43.8," ",1.9," ",289," ",54.6," "
"Pomona","Los Angeles Basin","12/12/2019",1500,346,0.01," ",0,704,10.5,22.1111111111111,0.028471776,71.8," ",39," ",45.8," ",2.6," ",219," ",54.7," "
"Pomona","Los Angeles Basin","12/12/2019",1600,346,0," ",0,362,11.2,21.5,0.035259292,70.7," ",44," ",47.6," ",2.5," ",242," ",54.8," "
"Pomona","Los Angeles Basin","12/12/2019",1700,346,0," ",0,60,11.6,18.7222222222222,0.045334644,65.7," ",54," ",48.5," ",1.8," ",292," ",54.8," "
"Pomona","Los Angeles Basin","12/12/2019",1800,346,0," ",0,0,12,15.7777777777778,0.053908374,60.4," ",67," ",49.3," ",1.3," ",237," ",54.9," "
"Pomona","Los Angeles Basin","12/12/2019",1900,346,0,"R",0,0,12.5,13.4444444444444,0.049207696,56.2," ",81," ",50.4," ",1,"I",32," ",55," "
"Pomona","Los Angeles Basin","12/12/2019",2000,346,0," ",0,0,12.6,12.1666666666667,0.046394542,53.9," ",89," ",50.7," ",1.3," ",42," ",55.1," "
"Pomona","Los Angeles Basin","12/12/2019",2100,346,0," ",0,0,12.4,11.7222222222222,0.043902192,53.1," ",90," ",50.2," ",1.1," ",24," ",55.2," "
"Pomona","Los Angeles Basin","12/12/2019",2200,346,0," ",0,0,12.3,10.8888888888889,0.037640164,51.6," ",94," ",50," ",1.2," ",33," ",55.2," "
"Pomona","Los Angeles Basin","12/12/2019",2300,346,0," ",0,0,12.5,11.5555555555556,0.033555966,52.8," ",92," ",50.5," ",2.4," ",3," ",55.2," "
"Pomona","Los Angeles Basin","12/12/2019",2400,346,0," ",0,0,11.9,11.1666666666667,0.030989092,52.1," ",90," ",49.2," ",2.1," ",357," ",55.2," "
"Pomona","Los Angeles Basin","12/13/2019",100,347,0," ",0,0,11.5,11.0555555555556,0.033279248,51.9," ",87," ",48.3," ",1.9," ",343," ",55.2," "
"Pomona","Los Angeles Basin","12/13/2019",200,347,0," ",0,0,12.2,11.7222222222222,0.031906524,53.1," ",88," ",49.7," ",1.6," ",334," ",55.2," "
"Pomona","Los Angeles Basin","12/13/2019",300,347,0," ",0,0,12.5,11.5555555555556,0.03232407,52.8," ",92," ",50.5," ",1.7," ",35," ",55," "
"Pomona","Los Angeles Basin","12/13/2019",400,347,0," ",0.02,0,11.2,9.38888888888889,0.031409796,48.9," ",95," ",47.5," ",1.9," ",25," ",54.8," "
"Pomona","Los Angeles Basin","12/13/2019",500,347,0," ",0,0,11.2,10.1666666666667,0.03240865,50.3," ",90," ",47.6," ",2.8," ",5," ",54.8," "
"Pomona","Los Angeles Basin","12/13/2019",600,347,0," ",0,0,11,10.8333333333333,0.03649422,51.5," ",85," ",47.1," ",3.5," ",30," ",54.8," "
"Pomona","Los Angeles Basin","12/13/2019",700,347,0," ",0,4,10.4,9.11111111111111,0.04520644,48.4," ",90," ",45.5," ",1.1," ",37," ",54.8," "
"Pomona","Los Angeles Basin","12/13/2019",800,347,0," ",0,148,10.9,10.0555555555556,0.040227154,50.1," ",89," ",46.8," ",2.8," ",22," ",54.8," "
"Pomona","Los Angeles Basin","12/13/2019",900,347,0," ",0,479,11.4,13.1111111111111,0.030765258,55.6," ",76," ",48," ",3.8," ",32," ",54.9," "
"Pomona","Los Angeles Basin","12/13/2019",1000,347,0.01," ",0,798,11.5,15.5,0.026481952,59.9," ",65," ",48.2," ",4.1," ",66," ",54.8," "
"Pomona","Los Angeles Basin","12/13/2019",1100,347,0.01," ",0,1034,11.1,18.1666666666667,0.022125162,64.7," ",53," ",47.2," ",3.5," ",68," ",54.8," "
"Pomona","Los Angeles Basin","12/13/2019",1200,347,0.01," ",0,1127,11.9,20.9444444444444,0.018980074,69.7," ",48," ",49," ",1.7," ",293," ",54.8," "
"Pomona","Los Angeles Basin","12/13/2019",1300,347,0.01," ",0,1098,13.4,21.5,0.020550972,70.7," ",52," ",52.4," ",3.7," ",279," ",54.9," "
"Pomona","Los Angeles Basin","12/13/2019",1400,347,0.01," ",0,940,14.2,21.6111111111111,0.023019608,70.9," ",55," ",53.9," ",4.1," ",280," ",54.9," "
"Pomona","Los Angeles Basin","12/13/2019",1500,347,0.01," ",0,664,14.4,21.2222222222222,0.025635938,70.2," ",57," ",54.3," ",5," ",279," ",55," "
"Pomona","Los Angeles Basin","12/13/2019",1600,347,0," ",0,320,14.6,19.8888888888889,0.033770226,67.8," ",63," ",54.6," ",5.3," ",237," ",55.1," "
"Pomona","Los Angeles Basin","12/13/2019",1700,347,0," ",0,50,14.5,18.0555555555556,0.041396942,64.5," ",70," ",54.5," ",3.2," ",236," ",55.2," "
"Pomona","Los Angeles Basin","12/13/2019",1800,347,0," ",0,0,15.3,16.3888888888889,0.049674878,61.5," ",82," ",55.9," ",3," ",246," ",55.3," "
"Pomona","Los Angeles Basin","12/13/2019",1900,347,0," ",0,0,15,14.8333333333333,0.049610486,58.7," ",89," ",55.3," ",2.1," ",222," ",55.4," "
"Pomona","Los Angeles Basin","12/13/2019",2000,347,0," ",0,0,14.6,13.5555555555556,0.044826206,56.4," ",94," ",54.7," ",1.8," ",204," ",55.5," "
"Pomona","Los Angeles Basin","12/13/2019",2100,347,0," ",0,0,14.2,12.7777777777778,0.041582722,55," ",96," ",53.9," ",1.4," ",208," ",55.6," "
"Pomona","Los Angeles Basin","12/13/2019",2200,347,0," ",0,0,14.7,13,0.0378889,55.4," ",98," ",54.8," ",2," ",212," ",55.7," "
"Pomona","Los Angeles Basin","12/13/2019",2300,347,0," ",0,0,15.1,13.1666666666667,0.036291138,55.7," ",100," ",55.6," ",3.5," ",207," ",55.7," "
"Pomona","Los Angeles Basin","12/13/2019",2400,347,0," ",0,0,15.2,13.2777777777778,0.032007234,55.9," ",100," ",55.9," ",2.9," ",200," ",55.7," "
"Pomona","Los Angeles Basin","12/14/2019",100,348,0," ",0,0,15.1,13.1666666666667,0.032113506,55.7," ",100," ",55.7," ",2.4," ",207," ",55.7," "
"Pomona","Los Angeles Basin","12/14/2019",200,348,0," ",0,0,15,12.9444444444444,0.032861028,55.3," ",100," ",55.3," ",2.8," ",182," ",55.7," "
"Pomona","Los Angeles Basin","12/14/2019",300,348,0," ",0,0,14.8,12.7777777777778,0.031107686,55," ",100," ",55," ",2," ",197," ",55.7," "
"Pomona","Los Angeles Basin","12/14/2019",400,348,0," ",0,0,14.8,12.8333333333333,0.029681384,55.1," ",100," ",55.1," ",1.1," ",21," ",55.7," "
